Interjection Text,Paragraph,Directed at (Party),Party,Interjector Party,Quote,true_label,pred_label
Das kann man auch nicht verstehen!,"Es gibt eine beeindruckende Grafik auf Statista vom Januar 2024, die die starke Korrelation zwischen Pressefreiheit und dem jeweiligen Maß an Korruption darstellt. Länder ohne Freiheit haben die höchste Korruption. Auch deswegen verstehe ich einfach nicht, warum Menschen, die in diesem demokratischen Parlament Abgeordnete sind, mit den Autokratien dieser Welt nicht nur flirten, sondern mit ihnen im Bett liegen.",FDP,FDP,GRUENE,False,['cooperative'],['cooperative']
"Was wahr ist, muss ausgesprochen werden!","Und es war nicht möglich, sich mit der CDU/CSU darauf zu verständigen. Das ist eine Tatsache.",SPD,SPD,SPD,False,['cooperative'],"['confrontational_others', 'cooperative']"
Eben! Er hat keine Ahnung!,"Was aber gar nicht geht, ist erstens, dass Sie das vergleichen. Denn die Feuerwehrleute haben einen regulären Job und machen das als ehrenamtliche Tätigkeit sozusagen nebenbei.",SPD,SPD,SPD,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
Deswegen ist irgendwie auch die Bahn unpünktlich!,"Ich war – wie viele andere auch – bei einer Tour dabei. Ich habe mir das angeschaut, ich habe angepackt, ich habe zugehört. Ich habe geguckt, wo den Postboten sozusagen der Schuh drückt, und habe auch gesehen, wie groß das Pensum ist. Die haben zu mir gesagt: Na ja, du machst das gar nicht so schlecht, aber du bist viel zu langsam. – Vielleicht war das auch der Grund, weshalb ich 1982 von der Deutschen Bundespost eine Absage bekommen habe. Ich hatte mich damals als Briefträger beworben. Es ist nichts geworden. Ich habe es zum persönlichen Vorstellungsgespräch geschafft, dann war Ende. Dann bin ich zur Eisenbahn gegangen und habe nachts die Postzüge gefahren.",SPD,SPD,FDP,False,['ambiguous'],['ambiguous']
Das ist sogar sozialdemokratisch!,sodass das eigene Einkommen Sozialleistungen erst gar nicht notwendig macht.,FDP,FDP,SPD,False,['cooperative'],"['confrontational', 'confrontational_others']"
Ja!,"Selbst wenn wir die Lösungen für unsere Energieversorgung nicht schon kennen würden, was macht es im Fall der aktuellen Energieversorgung für einen Sinn, 2024 oder 2025 Handlungsempfehlungen zu haben?",GRUENE,GRUENE,GRUENE,False,['cooperative'],['cooperative']
"So ist es, genau so!","und Sie tun der Gesellschaft wirklich keinen Gefallen, wenn Sie in dieser Debatte so Öl ins Feuer gießen.",FDP,FDP,SPD,False,['cooperative'],['cooperative']
Die CDU wird bestimmt zustimmen!,"Es ist korrekt, dass wir in der aktuellen Situation eine weitere Dynamisierung brauchen. Wir haben schon öfter darüber gesprochen, dass die SPD zehn konkrete Vorschläge vorgelegt hat. Ich freue mich auf den Parteitag der FDP – um ihn auch noch mal zu erwähnen – und die dortigen Beschlüsse. Es gibt Vorschläge von den Grünen und Herrn Minister Habeck. Ich bin mir sehr sicher, dass wir da sehr schnell zu guten Ergebnissen kommen werden. Wir haben durchaus aber auch die Erwartung, dass es einigermaßen schnell geht. Vielleicht gibt es ja auch Möglichkeiten, das noch deutlich vor dem Sommer zu beschließen.",SPD,SPD,FDP,False,['ambiguous'],['ambiguous']
Die meisten!,Als Menschen sind wir lernfähig.,SPD,SPD,SPD,False,['cooperative'],['ambiguous']
Genau!,"und weil wir gerade in diesen Tagen die zweite Geburt des Automobils erleben, die Wandlung hin zum Software Defined Vehicle.",GRUENE,GRUENE,GRUENE,False,['cooperative'],['cooperative']
Ein Schnäppchen!,"Wenn wir sehen, was international passiert, dann wissen wir, dass die Konzernchefs schon damals recht hatten. Das Atomkraftwerk Hinkley Point in Großbritannien wurde mal mit 21 Milliarden Euro geplant. Heute sind es über 50 Milliarden Euro, die dort aufgewendet werden sollen.",GRUENE,GRUENE,GRUENE,False,['cooperative'],"['confrontational_others', 'cooperative']"
Aha!,"Frau Präsidentin! Geehrte Kolleginnen und Kollegen! Sehr geehrte Gäste! Liebe Zuschauerinnen und Zuschauer! Kolleginnen und Kollegen von der CDU/CSU, ja, Ihr Speicherantrag enthält in der Tat viel Gutes. Und die zweite gute Nachricht des Abends ist: Er ist in weiten Teilen auch schon überholt,",FDP,FDP,FDP,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
Ablage P!,"Und als meine Bundesgeschäftsstelle mir diesen Antrag auf den Tisch legte und fragte, was nun mit diesem Antrag zu tun sei, war nach kurzer Lektüre klar: Mit diesem Antrag ist gar nichts zu tun; da besteht kein Handlungsbedarf.",SPD,SPD,SPD,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
Gar nicht!,"Da müssen Sie von der Opposition mir mal erklären, wie das zusammenpassen soll:",SPD,SPD,GRUENE,False,"['confrontational_others', 'cooperative']",['confrontational_others']
Hört! Hört!,"Meine sehr geehrten Damen und Herren, lassen Sie meinen Wahlkreis in dieser Angelegenheit einfach in Ruhe! Es werden hier Desinformationskampagnen von der rechten Seite und seitens der Union",SPD,SPD,GRUENE,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
Sehr richtig!,"Liebe Kolleginnen und Kollegen, es ist doch richtig – auch das bemängeln Sie in Ihrem Antrag –, dass wir diese Projekte vollumfänglich betrachten, also nicht, wie in der Vergangenheit, das Rüstungsobjekt an sich – um mal bei der F-35 zu bleiben: das Kampfflugzeug –, sondern dass wir Infrastruktur, Material, Munition und Systemerhalt zusammendenken und das natürlich auch entsprechend abbilden. Das ist doch sinnvoll. Was bringt es denn, die F-35 anzuschaffen und dann verlottern zu lassen?",FDP,FDP,SPD,False,['cooperative'],['cooperative']
Einfach mal in Artikel 5 nachlesen! Aber das Grundgesetz haben Sie wahrscheinlich noch nie gelesen! Das wollen Sie abschaffen!,"– Herr Kollege Baumann, Sie sind zwar nicht dran; aber es gibt Grenzen im Grundgesetz. Auch die Meinungsfreiheit hat Grenzen, nämlich dort, wo andere in ihren Rechten eingeschränkt werden.",SPD,SPD,SPD,False,['confrontational_others'],['ambiguous']
Und das beim zweiten Einbringen!,"Die Forderung des Gesetzentwurfs, den Sie hier eingebracht haben, dass der reine Verstoß gegen die Vorgaben des Haushalts bereits strafbar sein soll, zeigt, wie schlecht dieser Entwurf vorbereitet wurde, meine Damen und Herren.",GRUENE,GRUENE,SPD,False,"['confrontational_others', 'cooperative']",['confrontational']
Da müsst ihr mal klatschen!,"Das Problem mit der Inflation hat der ehemalige Präsident der Bundesbank Karl Otto Pöhl sehr treffend beschrieben. Er sagte, dass Inflation wie Zahnpasta sei: Einmal aus der Tube bekommt man sie schwer wieder hinein. Dieser Vergleich stimmt; denn es gibt nur einen vernünftigen Weg, um die Inflationsrate zu senken: Die Produktionskosten müssen runter, und der Wettbewerb darf nicht ausgeschlossen werden. Beide Maßnahmen sind zielführender als die Versuche des Staates, die negativen Auswirkungen der Inflation durch sozialpolitische Maßnahmen aufzufangen. Deshalb plädiere ich an dieser Stelle für ein Auflagenmoratorium für unsere Betriebe in der Land- und Ernährungswirtschaft. Sie müssen planbare und verlässliche Rechtsrahmen vorfinden, innerhalb derer sie sich bewegen können.",CDU/CSU,FDP,FDP,False,['confrontational_others'],['confrontational_others']
Es wäre aber die beste Lösung!,"Es ist so, dass man gelegentlich verschiedene Meinungen hat. Aber ich glaube, wir müssen es in der Ampelkoalition beim Mietrecht nicht erst zu dieser Derbykonkurrenz kommen lassen.",SPD,SPD,FDP,False,['confrontational'],['ambiguous']
"Nein, die Präsidentin hätte Ihnen eine mitgebracht!","Wir haben ganz viele Regulative in der Gesellschaft. Wir haben das im ganz Kleinen, in der Familie; da nennt man das „Erziehung“, wenn Verstöße gegen Normen passieren. Wir haben das in Organisationsformen: Wir kennen Schiedsgerichte bei Parteien oder bei Vereinen. Und wir kennen das auch hier im Raum: Die Frau Präsidentin kann Ordnungsmaßnahmen erlassen. Ich bin heute, ehrlich gesagt, ganz froh, dass ich nicht vor 50 Jahren geredet habe; denn, wie ich gehört habe, vor 50 Jahren hätte ich einen Ordnungsruf gekriegt, weil ich keine Krawatte trage.",SPD,SPD,GRUENE,False,['cooperative'],['confrontational']
Richtig!,"Mein Kollege Dr. Hocker hat in seiner Rede deutlich gemacht, dass die Proteste der Landwirte eine besondere politische Aufmerksamkeit erregt haben.",FDP,FDP,FDP,False,['cooperative'],['cooperative']
Sogar ein ganz falsches!,"Das ist ein etwas überraschendes Parlamentsverständnis, dem ich mich nicht anschließe.",SPD,SPD,FDP,False,"['confrontational_others', 'cooperative']",['cooperative']
Krank!,"Jetzt ist das ja vermutlich die oder eine der letzten Debatten zum Thema Außenwirtschaft in dieser Wahlperiode. Ich möchte mich einmal bei den Berichterstattern bedanken: bei Markus Töns – der ist heute nicht da –,",GRUENE,GRUENE,SPD,False,['cooperative'],['cooperative']
Sie haben es verbockt!,"Gar nichts haben Sie hier vorgelegt. Sie stehen hier nackt im Novemberwind mit gar nichts auf der Platte,",GRUENE,GRUENE,SPD,False,"['confrontational_others', 'cooperative']",['confrontational']
Quatsch!,Damit ist diese Sicherungsanordnung – um es noch mal in aller Deutlichkeit zu sagen – als einziger Vorschlag sicher europarechtskonform,FDP,FDP,SPD,False,['confrontational'],['confrontational']
Das ist doch keine Große Anfrage!,"immerhin keine 50 mehr, sondern jetzt nur noch fünf –, bleiben uns aber auch in dieser Debatte wieder Antworten schuldig.",SPD,SPD,GRUENE,False,['confrontational_others'],['cooperative']
"Nee, sie hassen auch Deutschland!","Es sind die Mitglieder der rechtsextremen AfD, die angezeigt werden wegen des Verdachts auf Bestechlichkeit und Geldwäsche, Geheimnisverrat an andere Staaten, wegen Mitgliedschaft in einer terroristischen Vereinigung und der Planung eines gewaltsamen Angriffs auf das Reichstagsgebäude. Ich frage hier ganz offen: Ist das die Liebe, die Sie immer meinen, wenn Sie sagen, Sie lieben Deutschland? Ich glaube, nicht.",SPD,SPD,SPD,False,"['confrontational_others', 'cooperative']",['ambiguous']
"Danke, Wolfgang!",Vielen Dank für die Aufmerksamkeit.,SPD,SPD,FDP,False,['cooperative'],['cooperative']
So ist es!,"Was wir noch brauchen, ist ein Spurwechsel. Denn es ist doch aberwitzig – aberwitzig! –, dass es in Deutschland heute einfacher ist, ins Asylsystem einzuwandern als in den Arbeitsmarkt.",FDP,FDP,FDP,False,['cooperative'],['cooperative']
Genau!,"Zum Schluss. Lassen Sie mich noch etwas zur inneren und äußeren Sicherheit sagen. Thema „innere Sicherheit“: Hier spielt neben der Bundespolizei, dem THW, der Blaulichtfamilie vor allen Dingen auch der Zoll eine wichtige Rolle.",SPD,SPD,SPD,False,['cooperative'],['cooperative']
Hört! Hört!,"„Die CSU-Spitze diskutierte Seehofers Plan, den Ausstieg aus der Atomenergie in den nächsten zehn Jahren zu schaffen. Trotz skeptischer Stimmen hält er an dem Zeitraum fest. ‚Wir dürfen nicht vom eingeschlagenen Kurs abgehen. Das wäre eine Täuschung der Bevölkerungʼ, sagte der Regierungschef …“",SPD,SPD,GRUENE,True,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
Super! Beste Rede!,Vielen Dank.,SPD,SPD,SPD,False,['cooperative'],['cooperative']
Genau!,"Keiner sollte sich daher wundern, wenn aus solchen Worten wie „Wir werden sie jagen!“ auch genau solche Taten werden.",SPD,SPD,SPD,False,['cooperative'],['cooperative']
Sehr richtig!,"Und ich wünschte, mehr Leute hätten früher das Potenzial der Erneuerbaren erkannt. Aber selbst die Physikerin Angela Merkel ließ sich 1997 zu dem Satz hinreißen, mehr als 4 Prozent Erneuerbare seien unrealistisch. – Spoiler: Wir haben letztes Jahr über 50 Prozent gehabt – über die Hälfte Erneuerbare im Strommix. Das ist ein Erfolg, den wir und andere gegen die Union erstritten haben und den wir in der Ampel mit mehr Tempo ausbauen.",SPD,SPD,GRUENE,False,['cooperative'],['cooperative']
Sehr gut!,"Nun, es ist das Privileg der Opposition, sich nicht zu jedem Thema, nicht einmal zu jedem wichtigen Thema, verhalten zu müssen.",FDP,FDP,GRUENE,False,['cooperative'],['cooperative']
Das ist auch richtig!,"Das darf nicht darüber hinwegtäuschen, dass die 7,5 Milliarden Dollar für Kaufprämien für Elektrofahrzeuge stark protektionistische Züge tragen. Deshalb begrüßen die Freien Demokraten, dass die Kommission mit den USA über die Gleichbehandlung europäischer Automobilhersteller verhandelt hat und auch einen großen Schaden abwenden konnte.",FDP,FDP,SPD,False,['cooperative'],"['confrontational', 'cooperative']"
In welcher Realität lebt dieser Bundeskanzler?,"Die Steuerpläne von CDU und AfD würden ausgerechnet die Allerreichsten am stärksten entlasten. Und einig sind Sie sich auch, dass in Deutschland angeblich viel zu wenig gearbeitet wird und man den Arbeitnehmerinnen und Arbeitnehmern deshalb mehr Druck machen müsse.",SPD,SPD,FDP,False,['confrontational'],"['confrontational', 'cooperative']"
Genau so ist das! Richtig!,"Klar ist, dass wir keinen Protektionismus in Europa brauchen. Ich glaube, auch außereuropäische Unternehmen dürfen, wenn sie die Regeln entsprechend einhalten, mit konkreten Auflagen selbstverständlich in der Europäischen Union tätig werden.",SPD,SPD,SPD,False,['cooperative'],['cooperative']
"Ja, klar! Natürlich!","Eines muss man ja einmal sagen: Egal ob konventionell gewirtschaftet oder ob Bioanbau betrieben wird, Unkräuter müssen in jedem Falle bekämpft werden. Das macht der Biobauer auch. Er macht das zwar anders; aber er bekämpft Unkräuter genauso – zum Glück!",FDP,FDP,FDP,False,['cooperative'],['cooperative']
Das hat doch mit der Ukraine nichts zu tun!,"Deutschland steht an der Seite der Ukraine. Wir haben die Zeitenwende mit Leben erfüllt, und wir sind ein großer Unterstützer der Ukraine. Wir liefern Flugabwehrsysteme, Stromgeneratoren und unterstützen beim Räumen von Minen. Wir unterstützen militärisch, mit humanitärer Hilfe und beim Wiederaufbau. Und ja, auch wir Grüne sind der Meinung, es braucht noch mehr Unterstützung. Genau deswegen sind wir in dieser Regierung geblieben – im Gegensatz zu Ihnen – und waren bereit, auch schmerzhafte Kompromisse einzugehen.",GRUENE,GRUENE,FDP,False,['confrontational'],['confrontational']
Gute Maßnahme!,Wir haben sie in einem Entlastungspaket ab Kilometer 21 von 30 Cent auf 38 Cent erhöht.,SPD,SPD,FDP,False,['cooperative'],['cooperative']
Das stimmt!,"Ich freue mich für Münster, dass es dort jetzt losgeht und da etwas stattfindet. Aber man hätte die Mittel sehr viel effizienter ausgeben müssen, die Spitzenstandorte, die wir haben, in der Breite fördern müssen. Das wäre effiziente Förderung der Batterieforschung gewesen – und nicht einseitiges Finanzieren im eigenen Wahlkreis.",GRUENE,GRUENE,GRUENE,False,['cooperative'],['cooperative']
"Logisch! Woran liegt das wohl, liebe Union?","Eine Studie, die mir noch mehr Sorgen macht, die des Tübinger Instituts für Angewandte Wirtschaftsforschung im Auftrag der Bundesagentur für Arbeit, hat festgestellt, dass ausländische Fachkräfte, die hier sind, sich nicht willkommen fühlen. Ihnen fehlt es an sozialer Integration, und zwei von drei Fachkräften haben auch im Alltag Diskriminierungserfahrungen gemacht.",SPD,SPD,GRUENE,False,['confrontational_others'],"['confrontational_others', 'cooperative']"
Hört! Hört!,"Ich kann mich erinnern, dass Herr Seehofer erbittert die Trasse vom Norden in den Süden bekämpft",GRUENE,GRUENE,SPD,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
Hört! Hört!,"Stattdessen engt die Union das Ziel der EU – die Verwirklichung des Binnenmarktes und der Niederlassungsfreiheit – viel zu sehr ein und verkennt, dass auch Vereine ohne Erwerbszweck Freizügigkeit und Niederlassungsfreiheit genießen, dass sie wichtige Marktteilnehmer sind. In den EU-Mitgliedstaaten sind schätzungsweise 3,87 Millionen Vereine ohne Erwerbszweck tätig, die 2,9 Prozent des BIP der EU,",SPD,SPD,SPD,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
Sehr verräterisch!,"Ich habe mal nachgeschaut: Dazu gibt es keinen. Sie haben in Ihrer gesamten Zeit im Deutschen Bundestag noch keinen Antrag gegen rechts gestellt,",SPD,SPD,GRUENE,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
So sieht’s aus! Ganz genau!,Bei Ihnen hätten die Bürgerinnen und Bürger und die Unternehmen im letzten Winter im Kalten gesessen und ohne Gas zurechtkommen müssen.,FDP,FDP,SPD,False,['cooperative'],['cooperative']
Ja!,"Das mache ich gerne. – Dann eben mein letzter Satz: Die Stiftung Datenschutz mit 1 Million Euro zu unterstützen, war auch wichtig.",SPD,SPD,FDP,False,['cooperative'],['cooperative']
